,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Sales_normalised_by_year,Critic_normalised_by_year,User_normalised_by_year,Score,GameTier
4327,8044,Vietcong: Purple Haze,PS2,2004,Shooter,Gathering of Developers,0.09,0.07,0.0,0.02,0.18,48.0,43.0,0.008173076923076924,29.41,30.67,20.029391025641026,Low
4328,8049,Syndicate,X360,2012,Shooter,Electronic Arts,0.1,0.06,0.0,0.02,0.18,74.0,71.0,0.012336719883889695,72.46,70.42,47.63077890662796,Medium
4329,8050,Zumba Fitness Rush,X360,2012,Sports,505 Games,0.0,0.16,0.0,0.02,0.18,73.0,62.0,0.012336719883889695,71.01,57.75,42.924112239961296,Low
4330,8051,Call of Juarez,X360,2007,Shooter,Ubisoft,0.14,0.02,0.0,0.01,0.18,71.0,69.0,0.007492287351256059,66.67,72.41,46.3624974291171,Medium
4331,8053,Ghostbusters: The Video Game,PSP,2009,Action,Atari,0.16,0.01,0.0,0.02,0.18,54.0,47.0,0.005189255189255188,46.84,45.24,30.69506308506309,Low
4332,8054,Bloody Roar: Primal Fury,GC,2002,Fighting,Activision,0.14,0.04,0.0,0.0,0.18,75.0,85.0,0.01053283767038414,71.79,87.18,52.993510945890144,High
4333,8056,MotoGP,Wii,2009,Racing,Capcom,0.05,0.11,0.0,0.02,0.18,44.0,54.0,0.005189255189255188,34.18,53.57,29.251729751729755,Low
4334,8057,Mushroom Men: The Spore Wars,Wii,2008,Action,SouthPeak Games,0.16,0.01,0.0,0.01,0.18,72.0,87.0,0.0047873838355392846,65.33,93.9,53.078262461278506,High
4335,8058,Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,0.0,0.12,0.04,0.02,0.18,59.0,78.0,0.01985981308411215,51.95,80.77,44.2466199376947,Medium
4336,8060,LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.07,0.07,0.0,0.03,0.18,64.0,68.0,0.012336719883889695,57.97,66.2,41.394112239961295,Low
4337,8063,Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,0.08,0.01,0.06,0.03,0.18,60.0,74.0,0.013492063492063493,47.89,77.92,41.94116402116402,Low
4338,8064,The Last Airbender,DS,2010,Action,THQ,0.13,0.04,0.0,0.01,0.18,69.0,70.0,0.007798165137614679,60.56,75.58,45.382599388379205,Medium
4339,8070,MotoGP 14 ,PS4,2014,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.03,0.18,73.0,64.0,0.013492063492063493,66.2,64.94,43.717830687830684,Medium
4340,8072,Alone in the Dark,Wii,2008,Adventure,Atari,0.09,0.08,0.0,0.02,0.18,39.0,44.0,0.0047873838355392846,21.33,41.46,20.931595794611848,Low
4341,8075,Six Flags Fun Park,DS,2008,Misc,Brash Entertainment,0.17,0.0,0.0,0.01,0.18,34.0,70.0,0.0047873838355392846,14.67,73.17,29.28159579461185,Low
4342,8076,Test Drive Off-Road Wide Open,XB,2001,Racing,Infogrames,0.15,0.03,0.0,0.01,0.18,64.0,83.0,0.011356045424181695,53.52,84.29,45.9404520151414,Medium
4343,8081,WWE All Stars,PSP,2011,Fighting,THQ,0.12,0.04,0.0,0.03,0.18,70.0,66.0,0.01154891304347826,65.33,71.05,45.46384963768117,Medium
4344,8083,Bad Boys: Miami Takedown,XB,2004,Shooter,Empire Interactive,0.14,0.04,0.0,0.01,0.18,35.0,59.0,0.008173076923076924,10.29,52.0,20.76605769230769,Low
4345,8084,Valhalla Knights 3,PSV,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18,48.0,68.0,0.008083689966714217,41.67,70.73,37.469361229988905,Low
4346,8085,Mega Man X: Command Mission,PS2,2004,Role-Playing,Capcom,0.09,0.07,0.0,0.02,0.18,69.0,71.0,0.008173076923076924,60.29,68.0,42.766057692307704,Low
4347,8086,Tokyo Xtreme Racer DRIFT,PS2,2003,Racing,Genki,0.09,0.07,0.0,0.02,0.18,59.0,86.0,0.023643949930458968,50.7,87.65,46.124547983310144,Medium
4348,8088,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005,Action,Disney Interactive Studios,0.15,0.01,0.0,0.01,0.18,65.0,75.0,0.007327586206896552,54.41,78.65,44.35577586206896,Medium
4349,8089,Cabela's Big Game Hunter 2005 Adventures,XB,2004,Sports,Activision,0.13,0.04,0.0,0.01,0.18,65.0,83.0,0.008173076923076924,54.41,84.0,46.13939102564103,Medium
4350,8092,Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,0.04,0.02,0.09,0.02,0.18,71.0,74.0,0.01985981308411215,67.53,75.64,47.72995327102805,Medium
4351,8094,GRID Autosport,PS3,2014,Racing,Codemasters,0.05,0.09,0.01,0.03,0.18,75.0,68.0,0.013492063492063493,69.01,70.13,46.384497354497356,Medium
4352,8096,Half-Minute Hero,PSP,2009,Role-Playing,Rising Star Games,0.08,0.01,0.07,0.01,0.18,84.0,78.0,0.005189255189255188,84.81,82.14,55.651729751729754,High
4353,8097,Gauntlet: Dark Legacy,GC,2002,Action,Midway Games,0.14,0.04,0.0,0.0,0.18,60.0,91.0,0.01053283767038414,52.56,94.87,49.14684427922346,Medium
4354,8099,The Chronicles of Narnia: Prince Caspian,X360,2008,Action,Disney Interactive Studios,0.16,0.01,0.0,0.01,0.18,56.0,75.0,0.0047873838355392846,44.0,79.27,41.09159579461185,Low
4355,8101,Shadow The Hedgehog,XB,2005,Platform,Sega,0.13,0.04,0.0,0.01,0.18,49.0,55.0,0.007327586206896552,30.88,56.18,29.02244252873564,Low
4356,8106,World of Outlaws: Sprint Cars,X360,2010,Racing,THQ,0.17,0.0,0.0,0.01,0.18,57.0,81.0,0.007798165137614679,43.66,88.37,44.012599388379215,Medium
4357,8107,Van Helsing,XB,2007,Action,Activision,0.13,0.04,0.0,0.01,0.18,63.0,76.0,0.007492287351256059,56.41,80.46,45.625830762450406,Medium
4358,8108,Grand Slam Tennis 2,X360,2012,Sports,Electronic Arts,0.1,0.06,0.0,0.02,0.18,71.0,51.0,0.012336719883889695,68.12,42.25,36.794112239961294,Low
4359,8109,Ben 10 Ultimate Alien: Cosmic Destruction,X360,2010,Platform,D3Publisher,0.1,0.06,0.0,0.02,0.18,51.0,53.0,0.007798165137614679,35.21,55.81,30.342599388379213,Low
4360,8110,Pure Futbol,X360,2010,Sports,Ubisoft,0.08,0.08,0.0,0.02,0.18,38.0,79.0,0.007798165137614679,16.9,86.05,34.319266055045865,Low
4361,8111,Spider-Man: Friend or Foe,PSP,2007,Action,Activision,0.16,0.0,0.0,0.01,0.18,58.0,44.0,0.007492287351256059,50.0,43.68,31.229164095783755,Low
4362,8113,Gun,GC,2005,Shooter,Activision,0.14,0.04,0.0,0.0,0.18,77.0,86.0,0.007327586206896552,72.06,91.01,54.3591091954023,High
4363,8114,SoulCalibur Legends,Wii,2007,Action,Namco Bandai Games,0.16,0.01,0.0,0.01,0.18,52.0,57.0,0.007492287351256059,42.31,58.62,33.64583076245042,Low
4364,8120,Aliens: Colonial Marines,PC,2013,Shooter,Sega,0.1,0.06,0.0,0.02,0.18,45.0,35.0,0.008083689966714217,38.1,30.49,22.86602789665557,Low
4365,8121,Tiger Woods PGA Tour 2004,GBA,2003,Sports,Electronic Arts,0.13,0.05,0.0,0.0,0.18,75.0,75.0,0.023643949930458968,73.24,74.07,49.111214649976816,Medium
4366,8123,FIFA Soccer 11,PC,2010,Sports,Electronic Arts,0.0,0.14,0.0,0.04,0.18,83.0,77.0,0.007798165137614679,80.28,83.72,54.669266055045874,High
4367,8125,Borderlands,PC,2009,Shooter,Take-Two Interactive,0.01,0.14,0.0,0.03,0.18,81.0,78.0,0.005189255189255188,81.01,82.14,54.385063085063095,High
4368,8126,de Blob 2,Wii,2011,Platform,THQ,0.11,0.06,0.0,0.02,0.18,79.0,81.0,0.01154891304347826,77.33,90.79,56.04384963768117,High
4369,8127,Silent Hill 4: The Room,XB,2004,Action,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,76.0,83.0,0.008173076923076924,70.59,84.0,51.53272435897436,Medium
4370,8128,Commandos 2: Men of Courage,PS2,2002,Strategy,Eidos Interactive,0.09,0.07,0.0,0.02,0.18,67.0,68.0,0.01053283767038414,61.54,65.38,42.31017761255679,Low
4371,8129,Remember Me,X360,2013,Action,Capcom,0.1,0.06,0.0,0.02,0.18,70.0,75.0,0.008083689966714217,67.86,79.27,49.046027896655566,Medium
4372,8130,Brink,PC,2011,Shooter,Bethesda Softworks,0.06,0.09,0.0,0.03,0.18,70.0,60.0,0.01154891304347826,65.33,63.16,42.833849637681155,Low
4373,8131,FIFA Soccer 2002,GC,2001,Sports,Electronic Arts,0.14,0.04,0.0,0.0,0.18,81.0,80.0,0.011356045424181695,77.46,80.0,52.49045201514138,High
4374,8137,Disney's Tarzan Untamed,GC,2001,Platform,Ubisoft,0.14,0.04,0.0,0.0,0.18,61.0,74.0,0.011356045424181695,49.3,71.43,40.24711868180806,Low
4375,8140,Trinity Universe,PS3,2009,Role-Playing,Nippon Ichi Software,0.07,0.05,0.03,0.02,0.18,62.0,72.0,0.005189255189255188,56.96,75.0,43.98839641839643,Medium
4376,8144,Senran Kagura: Estival Versus,PS4,2015,Action,Marvelous Interactive,0.08,0.0,0.08,0.02,0.18,67.0,80.0,0.01985981308411215,62.34,83.33,48.56328660436136,Medium
4377,8145,Ball Breakers,PS,2000,Action,Take-Two Interactive,0.1,0.07,0.0,0.01,0.18,68.0,53.0,0.032136105860113416,58.33,50.0,36.120712035286715,Low
4378,8147,Splatterhouse,X360,2010,Action,Namco Bandai Games,0.14,0.03,0.0,0.01,0.18,62.0,76.0,0.007798165137614679,50.7,82.56,44.422599388379204,Medium
4379,8148,EyeToy: Groove,PS2,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,73.0,80.0,0.023643949930458968,70.42,80.25,50.23121464997681,Medium
4380,8149,You Don't Know Jack,PS3,2011,Misc,THQ,0.16,0.0,0.0,0.01,0.18,82.0,73.0,0.01154891304347826,81.33,80.26,53.86718297101449,High
4381,8153,Charlie and the Chocolate Factory,GC,2005,Adventure,Global Star,0.14,0.04,0.0,0.0,0.18,39.0,32.0,0.007327586206896552,16.18,30.34,15.509109195402296,Low
4382,8154,Armored Core: Last Raven,PS2,2005,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59.0,89.0,0.007327586206896552,45.59,94.38,46.6591091954023,Medium
4383,8155,Burnout Legends,DS,2005,Racing,Electronic Arts,0.15,0.02,0.0,0.01,0.18,38.0,60.0,0.007327586206896552,14.71,61.8,25.505775862068962,Low
4384,8157,College Hoops 2K7,PS3,2007,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,71.0,0.007492287351256059,79.49,74.71,51.402497429117076,Medium
4385,8161,K-1 World Grand Prix,PS2,2002,Sports,Konami Digital Entertainment,0.04,0.03,0.1,0.01,0.18,67.0,90.0,0.01053283767038414,61.54,93.59,51.71351094589013,Medium
4386,8164,Juiced,XB,2005,Racing,THQ,0.13,0.04,0.0,0.01,0.18,68.0,91.0,0.007327586206896552,58.82,96.63,51.8191091954023,Medium
4387,8165,Naruto Shippuden: Dragon Blade Chronicles,Wii,2009,Action,505 Games,0.11,0.01,0.05,0.01,0.18,38.0,30.0,0.005189255189255188,26.58,25.0,17.195063085063087,Low
4388,8168,DiRT Showdown,PS3,2012,Racing,Codemasters,0.02,0.12,0.0,0.03,0.18,75.0,63.0,0.012336719883889695,73.91,59.15,44.35744557329463,Medium
4389,8174,Sonic Riders: Zero Gravity,PS2,2008,Racing,Sega,0.09,0.07,0.0,0.02,0.18,56.0,83.0,0.0047873838355392846,44.0,89.02,44.34159579461185,Medium
4390,8175,UFC: Sudden Impact,PS2,2004,Fighting,Global Star,0.09,0.07,0.0,0.02,0.18,54.0,77.0,0.008173076923076924,38.24,76.0,38.08272435897436,Low
4391,8180,Full Auto 2: Battlelines,PS3,2006,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67.0,76.0,0.002060106640814348,59.15,78.48,45.87735336888027,Medium
4392,8181,College Hoops 2K8,X360,2007,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,81.0,69.0,0.007492287351256059,79.49,72.41,50.63583076245042,Medium
4393,8183,How to Train Your Dragon,PS3,2010,Action,Activision,0.12,0.03,0.0,0.02,0.18,51.0,70.0,0.007798165137614679,35.21,75.58,36.9325993883792,Low
4394,8186,Dynasty Warriors: Gundam 3,X360,2010,Action,Tecmo Koei,0.11,0.03,0.02,0.01,0.18,65.0,78.0,0.007798165137614679,54.93,84.88,46.60593272171254,Medium
4395,8189,NHL 2004,XB,2003,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,85.0,65.0,0.023643949930458968,87.32,61.73,49.691214649976814,Medium
4396,8194,Velvet Assassin,X360,2009,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,56.0,71.0,0.005189255189255188,49.37,73.81,41.06172975172975,Low
4397,8196,MindJack,PS3,2011,Shooter,Square Enix,0.07,0.07,0.0,0.03,0.18,44.0,17.0,0.01154891304347826,30.67,6.58,12.420516304347824,Low
4398,8199,NBA Live 16,PS4,2015,Sports,Electronic Arts,0.1,0.04,0.0,0.03,0.18,59.0,61.0,0.01985981308411215,51.95,58.97,36.97995327102804,Low
4399,8200,WWE SmackDown vs. Raw 2009,DS,2008,Fighting,THQ,0.14,0.02,0.0,0.01,0.18,58.0,78.0,0.0047873838355392846,46.67,82.93,43.201595794611855,Low
4400,8201,Dead or Alive Paradise,PSP,2010,Misc,Ubisoft Annecy,0.07,0.02,0.07,0.02,0.18,38.0,56.0,0.007798165137614679,16.9,59.3,25.402599388379198,Low
4401,8202,Dark Souls II,PC,2014,Role-Playing,Namco Bandai Games,0.08,0.08,0.0,0.01,0.17,91.0,71.0,0.012698412698412698,91.55,74.03,55.197566137566135,High
4402,8203,The Suffering: Ties That Bind,PS2,2005,Action,Midway Games,0.09,0.07,0.0,0.02,0.17,75.0,80.0,0.006896551724137932,69.12,84.27,51.13229885057471,Medium
4403,8204,EyeToy: Kinetic,PS2,2005,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.17,78.0,83.0,0.006896551724137932,73.53,87.64,53.72563218390804,High
4404,8207,Project Spark,XOne,2014,Misc,Microsoft Game Studios,0.11,0.05,0.0,0.02,0.17,73.0,70.0,0.012698412698412698,66.2,72.73,46.314232804232795,Medium
4405,8208,Army Men: Sarge's Heroes 2,PS2,2001,Shooter,Midas Interactive Entertainment,0.09,0.07,0.0,0.02,0.17,54.0,46.0,0.010688042752171008,39.44,31.43,23.62689601425072,Low
4406,8217,Winning Eleven: Pro Evolution Soccer 2007,DS,2006,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,63.0,79.0,0.001938923897237033,53.52,82.28,45.267312974632404,Medium
4407,8218,Warriors of Might and Magic,PS2,2001,Adventure,3DO,0.09,0.07,0.0,0.02,0.17,49.0,45.0,0.010688042752171008,32.39,30.0,20.800229347584054,Low
4408,8219,Rapala Fishing Frenzy 2009,PS3,2008,Sports,Activision,0.16,0.0,0.0,0.01,0.17,31.0,44.0,0.004505773021684032,10.67,41.46,17.378168591007224,Low
4409,8222,Ridge Racer,PSV,2011,Racing,Namco Bandai Games,0.03,0.07,0.05,0.02,0.17,44.0,37.0,0.010869565217391304,30.67,32.89,21.190289855072464,Low
4410,8225,Major League Baseball 2K9,PS3,2009,Sports,Spike,0.16,0.0,0.0,0.01,0.17,61.0,40.0,0.004884004884004883,55.7,36.9,30.868294668294673,Low
4411,8231,Smash Court Tennis Pro Tournament,PS2,2002,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,73.0,74.0,0.009913258983890956,69.23,73.08,47.43997108632797,Medium
4412,8233,Race Pro,X360,2009,Racing,Atari,0.06,0.09,0.0,0.02,0.17,72.0,70.0,0.004884004884004883,69.62,72.62,47.414961334961326,Medium
4413,8235,NBA Inside Drive 2004,XB,2003,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,71.0,82.0,0.022253129346314324,67.61,82.72,50.1174177097821,Medium
4414,8240,Gretzky NHL 2005,PS2,2004,Sports,Sony Computer Entertainment,0.08,0.07,0.0,0.02,0.17,66.0,91.0,0.007692307692307694,55.88,94.67,50.18589743589744,Medium
4415,8241,Dungeon Siege III,PC,2011,Role-Playing,Square Enix,0.08,0.08,0.0,0.02,0.17,72.0,47.0,0.010869565217391304,68.0,46.05,38.02028985507246,Low
4416,8242,The Hobbit,GC,2003,Platform,Vivendi Games,0.13,0.03,0.0,0.0,0.17,61.0,73.0,0.022253129346314324,53.52,71.6,41.714084376448774,Low
4417,8245,Skate it,DS,2008,Sports,Electronic Arts,0.14,0.02,0.0,0.01,0.17,72.0,78.0,0.004505773021684032,65.33,82.93,49.421501924340575,Medium
4418,8247,True Crime: New York City,GC,2005,Action,Activision,0.13,0.03,0.0,0.0,0.17,59.0,88.0,0.006896551724137932,45.59,93.26,46.285632183908064,Medium
4419,8248,Metal Arms: Glitch in the System,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,82.0,87.0,0.022253129346314324,83.1,88.89,57.3374177097821,High
4420,8250,Toukiden Kiwami,PS4,2015,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74.0,76.0,0.018691588785046728,71.43,78.21,49.886230529595025,Medium
4421,8252,The Secret World,PC,2012,Role-Playing,Funcom,0.07,0.08,0.0,0.02,0.17,74.0,82.0,0.011611030478955007,72.46,85.92,52.79720367682633,High
4422,8256,MDK2 Armageddon,PS2,2001,Shooter,Virgin Interactive,0.08,0.07,0.0,0.02,0.17,80.0,83.0,0.010688042752171008,76.06,84.29,53.453562680917386,High
4423,8258,NHL 2K9,X360,2008,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,69.0,67.0,0.004505773021684032,61.33,69.51,43.6148352576739,Medium
4424,8260,Fight Night Round 2,GC,2005,Fighting,Electronic Arts,0.13,0.03,0.0,0.0,0.17,87.0,79.0,0.006896551724137932,86.76,83.15,56.638965517241395,High
4425,8262,Disney's Atlantis: The Lost Empire,PS,2001,Platform,Sony Computer Entertainment,0.1,0.07,0.0,0.01,0.17,73.0,85.0,0.010688042752171008,66.2,87.14,51.11689601425072,Medium
4426,8271,Stormrise,PS3,2009,Strategy,Sega,0.13,0.02,0.0,0.02,0.17,51.0,53.0,0.004884004884004883,43.04,52.38,31.80829466829467,Low
4427,8272,Psi-Ops: The Mindgate Conspiracy,XB,2004,Shooter,Midway Games,0.13,0.04,0.0,0.01,0.17,84.0,79.0,0.007692307692307694,82.35,78.67,53.675897435897426,High
4428,8273,X-Men: The Official Game,X360,2006,Action,Activision,0.16,0.0,0.0,0.01,0.17,52.0,61.0,0.001938923897237033,38.03,59.49,32.50731297463241,Low
4429,8274,SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,69.0,63.0,0.022253129346314324,64.79,59.26,41.3574177097821,Low
4430,8278,Hitman: HD Trilogy,X360,2013,Action,Square Enix,0.07,0.08,0.0,0.02,0.17,69.0,72.0,0.007608178792201619,66.67,75.61,47.429202726264066,Medium
4431,8280,Goblin Commander: Unleash the Horde,PS2,2003,Strategy,Jaleco,0.08,0.07,0.0,0.02,0.17,68.0,87.0,0.022253129346314324,63.38,88.89,50.76408437644877,Medium
4432,8285,World Destruction League: Thunder Tanks,PS2,2000,Action,3DO,0.08,0.07,0.0,0.02,0.17,65.0,59.0,0.030245746691871456,54.17,57.32,37.17341524889729,Low
4433,8286,Tom Clancy's Ghost Recon: Future Soldier,PC,2012,Shooter,Ubisoft,0.05,0.1,0.0,0.02,0.17,71.0,49.0,0.011611030478955007,68.12,39.44,35.85720367682632,Low
4434,8290,PlayStation Move Heroes,PS3,2011,Platform,Sony Computer Entertainment,0.08,0.06,0.0,0.03,0.17,53.0,61.0,0.010869565217391304,42.67,64.47,35.716956521739135,Low
4435,8292,RoadKill,PS2,2003,Action,Midway Games,0.08,0.07,0.0,0.02,0.17,71.0,79.0,0.022253129346314324,67.61,79.01,48.88075104311545,Medium
4436,8296,Looney Tunes: Back in Action,GC,2003,Platform,Warner Bros. Interactive Entertainment,0.13,0.03,0.0,0.0,0.17,64.0,50.0,0.022253129346314324,57.75,43.21,33.66075104311544,Low
4437,8298,The Chronicles of Narnia: Prince Caspian,PS3,2008,Action,Disney Interactive Studios,0.14,0.01,0.0,0.02,0.17,56.0,56.0,0.004505773021684032,44.0,56.1,33.368168591007226,Low
4438,8303,Top Spin 2,X360,2006,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.17,75.0,68.0,0.001938923897237033,70.42,68.35,46.257312974632406,Medium
4439,8304,Hunter: The Reckoning Redeemer,XB,2003,Action,Interplay,0.13,0.04,0.0,0.01,0.17,72.0,86.0,0.022253129346314324,69.01,87.65,52.22741770978212,High
4440,8306,Captain America: Super Soldier,X360,2011,Action,Sega,0.11,0.05,0.0,0.01,0.17,60.0,64.0,0.010869565217391304,52.0,68.42,40.1436231884058,Low
4441,8309,Danganronpa 2: Goodbye Despair,PSV,2014,Misc,Nippon Ichi Software,0.08,0.05,0.0,0.04,0.17,81.0,87.0,0.012698412698412698,77.46,94.81,57.42756613756614,High
4442,8310,Thief: Deadly Shadows,XB,2004,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,82.0,73.0,0.007692307692307694,79.41,70.67,50.02923076923078,Medium
4443,8312,MotoGP 10/11,PS3,2011,Racing,Capcom,0.04,0.1,0.0,0.03,0.17,68.0,61.0,0.010869565217391304,62.67,64.47,42.38362318840579,Low
4444,8313,NBA 09: The Inside,PSP,2008,Sports,Sony Computer Entertainment,0.16,0.0,0.0,0.01,0.17,79.0,74.0,0.004505773021684032,74.67,78.05,50.908168591007225,Medium
4445,8314,Batman Begins,GBA,2005,Action,Electronic Arts,0.12,0.05,0.0,0.0,0.17,61.0,69.0,0.006896551724137932,48.53,71.91,40.14896551724138,Low
4446,8315,Mercury Meltdown Revolution,Wii,2007,Action,Ignition Entertainment,0.16,0.0,0.0,0.01,0.17,77.0,74.0,0.0070515645658880575,74.36,78.16,50.84235052152196,Medium
4447,8319,Let's TAP,Wii,2008,Misc,Sega,0.08,0.06,0.01,0.02,0.17,70.0,66.0,0.004505773021684032,62.67,68.29,43.6548352576739,Medium
4448,8325,The Lord of the Rings: Aragorn's Quest,PS3,2010,Action,Warner Bros. Interactive Entertainment,0.1,0.04,0.0,0.02,0.17,58.0,60.0,0.007339449541284405,45.07,63.95,36.342446483180424,Low
4449,8326,Spawn: Armageddon,XB,2003,Action,Electronic Arts,0.13,0.04,0.0,0.01,0.17,57.0,92.0,0.022253129346314324,47.89,95.06,47.6574177097821,Medium
4450,8332,Bee Movie Game,X360,2007,Action,Activision,0.16,0.0,0.0,0.01,0.17,71.0,58.0,0.0070515645658880575,66.67,59.77,42.14901718818864,Low
4451,8339,Conception II: Children of the Seven Stars,PSV,2013,Role-Playing,Screenlife,0.1,0.0,0.04,0.03,0.17,62.0,76.0,0.007608178792201619,58.33,80.49,46.27586939293073,Medium
4452,8340,Deus Ex: Mankind Divided,XOne,2016,Role-Playing,Square Enix,0.09,0.06,0.0,0.01,0.17,83.0,72.0,0.021108179419525062,83.87,76.47,53.45370272647318,High
4453,8342,Professor Heinz Wolff's Gravity,Wii,2008,Puzzle,Deep Silver,0.04,0.12,0.0,0.02,0.17,63.0,77.0,0.004505773021684032,53.33,81.71,45.014835257673894,Medium
4454,8345,FaceBreaker,PS3,2008,Fighting,Electronic Arts,0.13,0.02,0.0,0.02,0.17,53.0,38.0,0.004505773021684032,40.0,34.15,24.71816859100723,Low
4455,8346,Star Wars: Battlefront II,PC,2005,Shooter,LucasArts,0.02,0.13,0.0,0.02,0.17,78.0,88.0,0.006896551724137932,73.53,93.26,55.59896551724139,High
4456,8350,Gallop Racer 2001,PS2,2001,Sports,Tecmo Koei,0.05,0.04,0.06,0.01,0.17,71.0,91.0,0.010688042752171008,63.38,95.71,53.033562680917385,High
4457,8351,Hellboy: The Science of Evil,PS3,2008,Action,Konami Digital Entertainment,0.13,0.02,0.0,0.02,0.17,47.0,61.0,0.004505773021684032,32.0,62.2,31.401501924340558,Low
4458,8353,MotoGP 09/10,X360,2010,Racing,Capcom,0.07,0.09,0.0,0.02,0.17,69.0,57.0,0.007339449541284405,60.56,60.47,40.345779816513755,Low
4459,8356,Catwoman,PS2,2004,Action,Electronic Arts,0.08,0.06,0.0,0.02,0.17,46.0,69.0,0.007692307692307694,26.47,65.33,30.602564102564106,Low
4460,8360,Monsters vs. Aliens,X360,2009,Action,Activision,0.12,0.03,0.0,0.01,0.17,63.0,66.0,0.004884004884004883,58.23,67.86,42.031628001628,Low
4461,8361,Beat Down: Fists of Vengeance,PS2,2005,Action,Capcom,0.04,0.03,0.09,0.01,0.17,48.0,81.0,0.006896551724137932,29.41,85.39,38.268965517241384,Low
4462,8362,World Destruction League: Thunder Tanks,PS,2000,Action,3DO,0.09,0.06,0.0,0.01,0.17,35.0,12.0,0.030245746691871456,12.5,0.0,4.176748582230624,Low
4463,8363,Terminator 3: The Redemption,PS2,2004,Shooter,Atari,0.08,0.06,0.0,0.02,0.17,68.0,80.0,0.007692307692307694,58.82,80.0,46.275897435897434,Medium
4464,8366,Anarchy Reigns,X360,2012,Action,Sega,0.12,0.02,0.02,0.01,0.17,73.0,79.0,0.011611030478955007,71.01,81.69,50.903870343493,Medium
4465,8367,SSX On Tour,GC,2005,Sports,Electronic Arts,0.13,0.03,0.0,0.0,0.17,80.0,75.0,0.006896551724137932,76.47,78.65,51.70896551724138,Medium
4466,8368,Bladestorm: Nightmare,PS4,2015,Action,Tecmo Koei,0.08,0.04,0.03,0.02,0.17,58.0,65.0,0.018691588785046728,50.65,64.1,38.25623052959501,Low
4467,8369,Fairytale Fights,X360,2009,Action,Playlogic Game Factory,0.14,0.02,0.0,0.01,0.17,51.0,62.0,0.004884004884004883,43.04,63.1,35.381628001628,Low
4468,8370,LEGO Marvel Super Heroes,PC,2013,Action,Warner Bros. Interactive Entertainment,0.04,0.12,0.0,0.01,0.17,78.0,81.0,0.007608178792201619,77.38,86.59,54.65920272626407,High
4469,8373,James Bond 007: Everything or Nothing,GBA,2003,Shooter,Electronic Arts,0.12,0.04,0.0,0.0,0.17,73.0,83.0,0.022253129346314324,70.42,83.95,51.464084376448774,Medium
